source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,front,medium,unknown,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.7045454545454546,0.8225108225108224,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,middle,low,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,middle,medium,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.75,0.8571428571428571,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,scattered,low,unknown,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,4000,scattered,medium,unknown,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.7083333333333334,0.8253968253968254,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,end,low,unknown,8,0.625,0.625,0.625,0.625,0.625,0.625,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,end,medium,unknown,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.75,0.8571428571428571,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,front,low,unknown,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,front,medium,unknown,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,0.8359788359788359,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,middle,low,unknown,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,middle,medium,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7222222222222222,0.8359788359788359,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,scattered,low,unknown,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,comparison,8000,scattered,medium,unknown,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,16000,end,low,unknown,24,0.625,0.7236111111111111,0.625,0.720580808080808,0.625,0.7236111111111111,0.9166666666666666,0.7916666666666666,0.8333333333333334,0.9166666666666666
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,16000,front,low,unknown,27,0.7777777777777778,0.8148148148148148,0.7777777777777778,0.8148148148148148,0.7777777777777778,0.8148148148148148,1.0,0.9074074074074074,0.9382716049382716,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,16000,middle,low,unknown,26,0.5,0.6604395604395604,0.5,0.6604395604395604,0.5,0.6604395604395604,1.0,0.9230769230769231,0.9487179487179487,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,16000,scattered,low,unknown,19,0.631578947368421,0.7368421052631579,0.631578947368421,0.7379053694843168,0.631578947368421,0.7368421052631579,0.8947368421052632,0.8421052631578947,0.8596491228070176,0.8947368421052632
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,4000,end,low,unknown,22,0.6363636363636364,0.7575757575757576,0.6363636363636364,0.7878787878787878,0.6363636363636364,0.7575757575757576,1.0,0.9772727272727273,0.9848484848484849,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,4000,front,low,unknown,22,0.7272727272727273,0.8727272727272727,0.7272727272727273,0.8909090909090909,0.7272727272727273,0.8727272727272727,1.0,0.9545454545454546,0.9696969696969697,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,4000,middle,low,unknown,24,0.6666666666666666,0.7430555555555556,0.6666666666666666,0.7430555555555556,0.6666666666666666,0.7430555555555556,1.0,0.9166666666666666,0.9444444444444444,1.0
2wikimultihopqa,mistral-small3.1:24b,oracle,multi_hop,4000,scattered,low,unknown,23,0.6521739130434783,0.7884057971014493,0.6521739130434783,0.7958592132505176,0.6521739130434783,0.7884057971014493,0.9130434782608695,0.8695652173913043,0.8840579710144928,0.9130434782608695
